titre,prix,surface,quartier,type,url,prix_m2,description,image_url,image_status,date_publication
Appartement 3 pièces 57 m²,134000,57 m²,Les Lices,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-adlc1000-42734?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,2351,"L'Agence de la Côte vous propose de découvrir en exclusivité à Toulon quartier Les Lices face au square De Broglie, ce charmant T3 orienté sud-ouest de 57,39 m2 + loggia 9,59 m2, au 5ème étage sur 6 avec ascenseur, idéalement situé à deux pas, du centre ville, de la gare de Toulon et des commerces .<br>L'appartement comprend hall avec placard, un séjour donnant sur une logia de (9,59m2) coté sud ouest avec une belle vue dégagée, une cuisine fermée et équipée (7,32m2), deux chambres (10,86 m2 et 12,84 m2) , une salle de bains avec fenêtres (3,16 m2) et un WC séparé (0,89 m2).<br>Prestations : l'appartement a été entièrement rénové il y a moins de 7 ans : cuisine avec meubles hauts et bas , fenêtres PVC double vitrage, vollets roulants electriques pour toutes les fenêtres, climatisation dans séjour et chambres, électricité refaite...<br>Les charges de 133 euros par mois comprennent : le chauffage avec répartiteurs de chauffe (vous ne payez que ce que vous consommez) l'ascenseur, l'entretien des parties communes.<br> Des travaux sont prévus concernant les façades.<br>Taxe foncière : 1240 euros.<br>Le secteur est résidentiel, proche de toutes commodités à pied.<br>L'appartement est vendu avec une cave.<br> Pour tous renseignements et visites, merci de contacter Frédéric Fier 7j/7 au <span class=""importDescriptionDecorator"" data-type=""phone"">06.62.61.96.05</span><br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site https://www.georisques.gouv.fr/",https://file.bienici.com/photo/hektor-adlc1000-42734_agcotefier.staticlbi.com_original_images_biens_1_571405d4282eeb91e633e7d7bc45a1ed_photo_7f85f6f497b0eb924dc55c3c6799e0e5.jpg?width=600&height=370&fit=cover,ok,26 fevrier 2026
Appartement 3 pièces 56 m²,114000,56 m²,Bon Rencontre,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/century-21-202_2305_3412?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,2036,"BON RENCONTRE  APPARTEMENT T3 LUMINEUX AVEC BALCON ET VUE DÉGAGÉE<br>L'agence CENTURY 21 OUEST IMMO vous propose en exclusivité ce bel appartement traversant de type 3, situé en étage élevé avec ascenseur, dans le quartier recherché de Bon Rencontre, à proximité immédiate de l'Arsenal et de toutes les commodités.<br> Exposé plein sud, ce bien baigné de lumière offre une agréable vue dégagée. Le séjour donne sur un grand balcon, idéal pour profiter des beaux jours.<br>Il se compose de :<br>Un séjour lumineux avec accès balcon<br>Deux chambres, dont une ouvrant également sur le balcon<br>Une cuisine indépendante<br>Une salle d'eau fonctionnelle<br>Une cave en sous-sol<br>Idéal pour un investissement locatif ou un premier achat, ce bien est actuellement loué 750€ charges comprises. (bail de 1 an meublé)<br>Emplacement pratique, à deux pas des transports, commerces, écoles et du centre-ville.<br>À visiter rapidement ! Opportunité rare dans le secteur.<br>Contactez votre agence CENTURY 21 OUEST IMMO pour plus d'informations ou pour organiser une visite.",https://file.bienici.com/photo/century-21-202_2305_3412_images.century21.fr_202_2305_c21_202_2305_3412_1_BCC9503B-923C-4497-BE24-E78F9954CC91.jpg?width=600&height=370&fit=cover,ok,7 mars 2026
Maison 9 pièces 185 m²,495500,185 m²,Valbourdin,maison,https://www.bienici.com/annonce/vente/toulon/maison/9pieces/hektor-atlasimmobilier-386904?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,2678,"Coup de coeur, en fond d'impasse, au calme absolu, sur les pentes du faron, quartier CLARET, avec magnifique vue rade et mer, cette maison à rénover dispose d'une surface habitable exceptionnelle, et d'un emplacement de premier choix.<br> Batie sur parcelle de 400m2, la maison est aujourd'hui divisée en 2 appartements T4 indépendants de 90m2 chacun. Il est facile de les réunir si on le souhaite.<br> Garage double en rez de sol.<br> Bien rare à la vente sur le secteur.<br>  <br> Contactez-moi par mail je vous réponds encore plus rapidement,<br> Visite virtuelle vidéo disponible sur simple demande par mail.<br>  <br>  <br> Vous cherchez un bien avec terrasse, balcon, ascenseur, rez de jardin, dernier étage, parking privatif, garage, cave, calme, résidence avec parc, verdure / résidence arborée, proche commerces / bus / écoles, plages, vue mer, vue dégagée, rénové, à la Serinette, La Mitre, Le Cap Brun, Le Mourillon, Petit Bois, la Calade, Aguillon, Bazeilles, Saint-Jean, Brunet, Claret, La palasse, Lamalgue, Les Ameniers, Pont de Suve, Bas Faron, Centre ville, Haute ville, place de la liberté, Ste Anne, vue mer, proche plages, marché, Bon Accueil, Fénelon, Dumont d'Urville.<br>",,erreur,13 fevrier 2026
Appartement 3 pièces 40 m²,149000,40 m²,Centre-ville,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1848610?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,3725,"iad France - Aurelia Denoual vous propose: Idéal investisseur : deux studios rénovés au cOEur de Toulon.<br>Situé au 4e étage sur 5 d’un immeuble ancien du centre-ville, cet appartement a été entièrement réaménagé en deux studios indépendants, avec une entrée commune qui dessert chaque espace.<br>Le premier studio offre 24 m², le second 13 m². Tous deux sont meublés, équipés et prêts à l’exploitation.<br>La rénovation est complète : double vitrage, optimisation des volumes, décoration moderne et matériaux choisis avec soin. Chaque studio dispose de sa kitchenette, de sa propre porte d’accès et d’un agencement pensé pour le confort et la fonctionnalité.<br>L’emplacement est un véritable atout : en plein centre-ville, à deux pas du marché provençal et du port, tout en restant préservé des nuisances sonores. Le secteur bénéficie d’une forte demande locative, aussi bien pour de la courte durée type Airbnb que pour de la location longue durée.<br>Ce bien représente une opportunité idéale pour maximiser le rendement grâce à une double unité parfaitement pensée. Aucun travaux à prévoir, vous pouvez poursuivre immédiatement l’exploitation saisonnière ou opter pour une location classique.<br>Meubles en sus.<br>Contactez-moi rapidement pour organiser une visite.<br>La presente annonce immobiliere vise 1 lot situé dans une copropriété de 15 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 70€ par mois (soit 840 € annuel). Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE C indice 146 et classe CLIMAT A indice 4. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Aurelia Denoual mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de TOULON sous le numéro 802573980, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",https://file.bienici.com/photo/iad-france-1848610_images.playiad.com_property_broadcast_2025_06_18_019783100295f820dda8ee42bc3d3332.jpg?width=600&height=370&fit=cover,ok,25 fevrier 2026
Appartement 4 pièces 66 m²,124000,66 m²,Barbès,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-mourillon-386963?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,1879,"Dans le secteur de Toulon Ouest, au sein d'une résidence fermée et sécurisée avec stationnement collectif, venez découvrir cet appartement de quatre pièces situé en rez-de-chaussée surélevé, en bon état général.<br> L'appartement se compose d'un salon lumineux ouvert sur un séjour convivial avec une cuisine moderne entièrement neuve, de trois chambres confortables, d'une salle d'eau avec WC et d'une cave privative offrant un espace de rangement supplémentaire<br> La résidence offre un cadre de vie calme et agréable à proximité des écoles, des commerces et des transports en commun<br> Ce bien constitue une belle opportunité pour une famille ou un investisseur à la recherche d'un logement fonctionnel.<br> Cet appartement est vendu loué : 840EUR par mois.<br>",https://file.bienici.com/photo/hektor-mourillon-386963_agenceibox.staticlbi.com_original_images_biens_3_ff1f408121c61d6d3715d1ef447c0ca8_photo_73a428e915ecb30b86a78e07e39877d0.jpg?width=600&height=370&fit=cover,ok,7 fevrier 2026
Appartement 3 pièces 78 m²,320000,78 m²,Claret,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-sixfours-384445?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,4103,"Toulon, secteur recherché de Claret, dans une petite copropriété de 3 lots, Au premier étage, bel appartement de 53M2 comprenant une vaste pièce de vie, une cuisine ouverte, une chambre, mezzanine, un toilettes séparé, une salle de bains avec douche et baignoire et une belle et grande terrasse exposée sud. Au rez-de-chaussée, studio indépendant de 24 M2 environ, avec une pièce de vie, cuisine ouverte et équipée, une salle d'eau et une terrasse indépendante exposée sud. Un aire de stationnement pouvant accueillir 3/4 véhicules et un abris de jatdin, complète ce bien extraordinaire. Commerces, écoles, lycée, bus, gare.<br>",https://file.bienici.com/photo/hektor-sixfours-384445_agenceibox.staticlbi.com_original_images_biens_10_3cd97a5f629c821e43604cbbf0f07477_photo_4363546531196c04f86dcbcffdd6c670.jpg?width=600&height=370&fit=cover,ok,27 fevrier 2026
Appartement 5 pièces 127 m²,369000,127 m²,Haute-ville,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/hektor-gabrieleimmo-207?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,2906,"GABRIELE IMMOBILIER vous présente à la vente en Exclusivité à TOULON quartier recherché de la Haute Ville un bel appartement de type Haussmanien au 2ème étage sur 5 avec ascenseur d'environ 127M2 . Cet appartement lumineux bénéficie d'une triple exposition , il se compose d'un grande entrée , d'un salon , d'une salle à manger , d'une cuisine séparée aménagée et équipée , de trois chambres dont une de 18M2 , d'une salle d'eau et de 2 wc . Vous trouverez de beaux volumes , de hauts plafonds , des moulures , du parquet bois , des cheminées d'agrément , des fenetres en doubles vitrages , deux placards de rangements ainsi qu'un grand balcon filant . Une cave de 12M2 pour du stockage vient compléter ce bien idéalement situé en plein centre de la ville , à 2 pas de la gare TGV ( 4H de PARIS ), du Parc Chalucet ,de la Place de la Liberté ,des cinémas , théatres , restaurants , de tous les commerces de proximité et biensur à 10 mn de la plus belle Rade d'Europe !<br> Laissez vous séduire par les nombreux atouts de ce bien , à visiter sans tarder !<br> GABRIELE IMMOBILIER , immatriculé au RCS de TOULON no 978 318 087/ Référence : 155<br> Les informations sur les risques auwquels ce bien est exposé sont disponibles sur le site Géorisques : www.géorisques.gouv.fr<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",https://file.bienici.com/photo/hektor-gabrieleimmo-207_gabrieleimmo.staticlbi.com_original_images_biens_1_16d5f6236b653364d8002865d81ed015_photo_d367310b99abd69d5c5ca408df651e35.jpg?width=600&height=370&fit=cover,ok,9 mars 2026
Appartement 3 pièces 62 m²,138800,62 m²,La Loubière,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-adlc1000-41697?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,2239,"T3 sud 62 m2 parfait état  faibles charges<br> L' Agence de la Cote vous propose de découvrir en exclusivité au coeur du quartier recherché et résidentiel de la Loubière ce charmant T3 de 62,20 m2 au 1er étage sur 2, dans une petite copropriété de 9 appartements.<br> Vous serez séduit par cet appartement traversant orienté sud lumineux comprenant : un grand séjour-salle à manger de 31,85 m2 avec cuisine ouverte et aménagée, 2  chambres (14,58 m2 et 9,22 m2 )  une salle d'eau rénovée avec wc.<br> Belles prestations : carrelage grès 30x30, fenêtres PVC double vitrage, salle d'eau récente avec fenêtre , cumulus électrique neuf, radiateurs électriques neufs...<br> En ce qui concerne la copropriété : portillon sécurisé, couverture refaite entièrement il y a 10 ans, façades (10 ans) très faibles charges de copropriété (syndic bénévole) <br> Les plus :<br> petite copropriété<br> faibles charges<br> secteur résidentiel et proche toutes commodités<br> A visiter très rapidement !!! Pour tous renseignements et visites, merci de contacter Frédéric FIER 7j/7 au <span class=""importDescriptionDecorator"" data-type=""phone"">06.62.61.96.05</span><br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",https://file.bienici.com/photo/hektor-adlc1000-41697_agcotefier.staticlbi.com_original_images_biens_1_b7e94203d1886892c0d6ea928222fc71_photo_e6ffec87688d41327977608122c983f7.jpg?width=600&height=370&fit=cover,ok,28 fevrier 2026
Appartement 2 pièces 41 m²,95000,41 m²,Saint-Jean du Var,appartement,https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/netty-company51116skq-appt-1915?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,2317,"Joli T2 de 41 m² bien équipé au RDC d'une petite copropriété Avenue Joseph Gasquet.<br>Idéal pour un premier achat ou un investissement locatif.<br>Composé d'une première pièce incluant cuisine et salle à manger, d'une belle chambre, d'un WC indépendant, et d'une salle d'eau.<br>Rénové en 2015, cet appartement est doté d'équipement moderne.<br>Toutefois, un dégât des eaux a eu lieu dans les WC et la salle d'eau, et doit être réparé. <br>Comptez une dizaine de milliers d'euros pour mettre l'appartement dans un état neuf.<br>Estimation valeur locative : 500€ CC/mensuel<br>Honoraires inclus de  5.56%  à la charge de l'acquéreur. Prix hors honoraires 90 000 €. Dans une copropriété de 8 lots. Aucune procédure n'est en cours. Classe énergie D, Classe climat B Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 730.00 € et 1030.00 € sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr. <br>",https://file.bienici.com/photo/netty-company51116skq-appt-1915_img.netty.immo_product_company51116skq_VA1915_1743414797_VA1915_1_original.jpg?width=600&height=370&fit=cover,ok,18 fevrier 2026
Maison 4 pièces 67 m²,245000,67 m²,Pont du Las,maison,https://www.bienici.com/annonce/vente/toulon/maison/4pieces/immo-facile-58056058?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fprix-max%3D500000%26page%3D10,3657,"REF 2957 - PONT DU LAS - EXCLUSIVITE - TOULON  OUEST -  MAISON DE VILLE T4 DE 67M² - ANNEXE DE 18M² -  TERRASSE DE 7M²<br>L'Agence immobilière G.I.O., installée aux 4 CHEMINS, vous présente, en exclusivité, sur le secteur du Pont du Las, à  proximité des commerces et des écoles à pied, une maison de ville T4 de 67m², comprenant, une spacieuse pièce de vie climatisée de 34m² et une cuisine aménagée et équipée, 2 chambres de 9 et 11m² climatisées, une buanderie et une salle d'eau avec baignoire et un wc séparé. A l'étage : Une annexe de 18m² avec une salle d'eau / wc. La maison est édifiée sur une parcelle de 75m², avec une terrasse de 7m². Les menuiseries sont en double vitrage. Le montant de la taxe foncière est de 1465 euros.<br>Votre agent commercial LOUIS MASSIPE : <span class=""importDescriptionDecorator"" data-type=""phone"">06 65 51 18 85</span><br>Vous souhaitez vendre, acheter, louer, confier votre bien en gestion, connaître la valeur de votre villa ou de votre appartement, ou de votre terrain à TOULON (Valbourdin, Claret, Siblas, Sainte-Anne, les Lices, la Loubière, Ortolan, Faron, Vert Coteau, Brunet, Serinette, Mourillon, Cap Brun, Petit Bois, Lamalgue, 4 chemins des routes, les Routes, Valbertrand, Saint-Jean, Pont du Las, Saint Roch, Evenos, Le beausset, Ollioules, Le revest les eaux)n contactez-nous ou via notre site <span class=""importDescriptionDecorator"" data-url=""www.immobiliertoulon.com"" data-type=""basicUrl"">www.immobiliertoulon.com</span>, mail: <span class=""importDescriptionDecorator"" data-type=""email"">gb50@wanadoo.fr</span><br>**Honoraires à la charge du vendeur<br>",https://file.bienici.com/photo/immo-facile-58056058_media.immo-facile.com_office12_gnimmo_agence_gio_catalog_images_pr_p_5_8_0_5_6_0_5_8_58056058a.jpg_DATEMAJ_20_04_2025-05_50_35?width=600&height=370&fit=cover,ok,
